EmployeeID,FirstName,LastName,Email,DepartmentID,ManagerID,JobRole,HireDate,Status,MonthlySalaryINR,WorkLocation,Gender,Age,DistanceFromHomeKM,EducationLevel
68ea8624-427b-4187-8564-5f8b5633961f,Rosetta,Johns,jan91@hotmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,526dd8a4-62c4-44d0-8e3b-c6005383a6e8,Accountant,2020-01-14,Active,105230,Pune,Non-Binary,50,25,Bachelors
723f6352-cd73-4943-9522-064f21a4f5e2,Darron,Ward,jesse.christiansen72@yahoo.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,0a372f95-d7ee-49d9-a2df-e7ddf82290de,Payroll Specialist,2021-02-28,Active,76442,Pune,Prefer not to say,28,22,Diploma
fc963031-fd98-4b7f-9002-95f576b0a761,Carolyn,Kuhlman,elsa_waters1@gmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,3cd82c5e-529d-4500-8d52-deee030c1ea3,HR Business Partner,2026-05-21,Active,51263,Hyderabad,Female,36,26,Bachelors
3f149f50-403f-4032-aefc-ea3becada6d9,Pamela,Ward,owen35@yahoo.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,40d6cd96-c5d0-4455-b009-0b0046dcb51b,Payroll Specialist,2026-01-19,Active,101164,Pune,Non-Binary,25,27,Masters
6f4840f1-dd19-4adb-afb2-dd22449a3fd1,Anastasia,Osinski,alyson_schaefer69@hotmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,ce210808-0643-4154-b355-0f4fdb9309a7,Accountant,2018-09-10,Active,102123,Pune,Female,23,8,PhD
fb90b2de-6e00-49ae-88b2-63dcc1c25553,Leonora,Abshire,christian.dickens29@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,630716e5-012e-462e-997f-4bddc29d22c6,QA Engineer,2016-08-16,Active,74432,Bangalore,Non-Binary,40,29,Bachelors
645e458e-1580-43ad-a3ef-859d0053e098,Clifton,Rath,precious91@gmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,543b70df-c750-4d2d-8b42-9ad31bebe5d1,SEO Analyst,2025-05-24,Active,45712,Delhi,Male,47,21,Bachelors
a3f903b0-9045-4b16-8679-2b0886a214b5,Althea,Spencer,malika_jaskolski@hotmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,8a6cb659-c889-4932-ba72-818cd81574f2,HR Business Partner,2018-12-23,Active,68131,Hyderabad,Male,57,12,PhD
36c19f05-fea9-45af-85d5-b607ca044fef,Cortez,Bogisich,margie.jerde@yahoo.com,75f9e8f5-86bc-44b1-89e1-172996323318,9c6389a2-f1aa-472a-a405-217b6094b685,HR Generalist,2024-10-04,Active,101213,Hyderabad,Prefer not to say,45,5,Bachelors
3ac58e16-a2aa-444d-b212-54d6ae7c269e,Levi,Rowe,zita_stehr20@gmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,a344149f-bc18-412b-940e-29c201e37a54,SEO Analyst,2022-12-02,Active,117954,Delhi,Male,46,3,Masters
24928538-c360-4079-bab2-92bf4275169b,Jocelyn,Sipes,ruben_parker53@gmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,7005687a-9bf2-49a1-ada1-97c42963f3ed,Senior Software Engineer,2017-11-02,Active,98930,Bangalore,Male,42,20,Bachelors
51f1eed1-1f74-4ab1-8251-8d4660101b9f,Viva,Zulauf,lena_will@hotmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,7e265d70-9188-4135-8f84-55b39076442e,Payroll Specialist,2022-12-18,Terminated,84988,Pune,Non-Binary,56,25,Masters
ffc144d4-1eec-4706-b909-7a55c25164d3,Lenore,Wunsch,trevion.reynolds@yahoo.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,36f9d437-0f3f-4390-b929-2ead8cea5fb5,Payroll Specialist,2019-11-12,Active,49703,Pune,Non-Binary,44,28,Diploma
8bd51501-351b-4888-8ab7-461958bbbbff,Kari,Lesch,mylene82@gmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,93893360-8fd5-40d9-a827-3d8dc0d2f698,Account Executive,2016-07-23,Active,68732,Mumbai,Female,27,26,PhD
c0962f3b-36d0-4e65-9a26-d97e171373a9,Stacey,Volkman,marcel.frami@gmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,ddf2f671-973b-4de9-afc4-04e64c763b88,Senior Software Engineer,2024-06-23,Active,111266,Bangalore,Non-Binary,53,27,PhD
e99d3d62-36a5-479e-86f5-81ee898c0937,Irvin,Spencer,lawrence.steuber@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,555ee223-e3a0-411a-bd41-37eb57af5802,QA Engineer,2020-12-16,Active,99885,Bangalore,Male,29,11,Masters
b9230824-d7a3-4d64-b56b-3ff2329d07c0,Micaela,Carter,esther75@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,5ca802ef-bd45-459e-8fb9-c2b0ce1e03cc,SEO Analyst,2021-06-04,Active,91757,Delhi,Female,49,25,Bachelors
056e30ad-a97d-4850-bf8b-9e79977066a5,Winston,Grant,jaiden.hettinger@hotmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,d4ebadd9-8f6f-4097-bfeb-370bc1312ecf,HR Business Partner,2015-08-12,Active,90504,Hyderabad,Prefer not to say,38,14,Masters
c1d13ce1-ff2b-4093-ba4e-a5862bd1aaec,Dayana,Schmidt,paris_padberg@hotmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,8565ea1d-4f56-4a49-b00a-1ff7618021be,HR Business Partner,2019-08-04,Active,82485,Hyderabad,Prefer not to say,23,8,Diploma
28e567d5-f7eb-44e3-81f8-f174ec9f3102,Rogelio,Kulas,tia24@yahoo.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,95fee654-165a-4426-8f15-5aa7615c5e52,Account Executive,2023-07-02,Terminated,36506,Mumbai,Prefer not to say,44,20,Bachelors
afb712c1-d2da-4dcd-b9dc-c0d8464911b9,Tomasa,Hane,gilbert49@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,f9bec295-192b-427e-b468-b90a36d3ed6e,Marketing Specialist,2020-05-17,Active,42024,Delhi,Female,36,15,Masters
bd9fe5ab-dc69-46a3-a055-aa65b458e5f4,Georgia,Ziemann,morris_kling@gmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,c928550c-2338-463b-930a-29020041a190,HR Business Partner,2024-02-11,Active,62512,Hyderabad,Male,24,3,Masters
f18e5367-960a-4189-ad25-c33b1e3fa7c2,Pamela,Orn,collin_hauck13@yahoo.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,c3301c22-2b4b-4c7f-827f-90a886d47311,Sales Representative,2018-02-20,Active,44298,Mumbai,Male,56,14,PhD
654ee07e-23b4-477c-a71d-d3d80efc9bb4,Roberta,Turcotte,alvah_west@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,75540a9f-e62c-4345-88b2-726080c8100d,Content Writer,2025-09-12,Terminated,52782,Delhi,Prefer not to say,24,13,Bachelors
ba1c17d1-be48-4303-a212-c01242cbd177,Lillian,Huel,yvette.rogahn67@yahoo.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,a21c8a2b-18ab-4040-b6ca-9d87668287e2,Sales Representative,2021-09-27,Terminated,108394,Mumbai,Prefer not to say,58,10,PhD
9070d78e-f15e-41a9-8298-150308a9a8b3,Marcus,Mertz,peggy_blick@gmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,f29a8f01-0ea3-45f6-a563-5ab88bd21740,SEO Analyst,2017-10-27,Active,86618,Delhi,Prefer not to say,25,24,PhD
2042b704-06cb-4acd-8efa-cb9a5a7d6b25,Terry,Zieme,brendan_weber@gmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,b2876e84-60b7-4ebb-aa0a-3fbd7a27bca2,Sales Development Rep,2018-12-08,Terminated,99713,Mumbai,Male,43,26,Diploma
0c57e314-8e11-4161-ae43-97f5df987669,Enrique,Parisian,ignacio.strosin93@gmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,Content Writer,2016-12-22,Active,72122,Delhi,Non-Binary,33,16,Masters
3ce19d52-bfae-4501-ab7f-505f332bfdcb,Barbara,Weimann,miguel84@hotmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,254e5290-7c0b-4c32-a48f-ce956be85d4a,Sales Development Rep,2017-11-19,Active,81854,Mumbai,Female,31,18,PhD
4f47c9b7-2a5b-436a-a6a3-a94fb35bbea7,Clint,Champlin,caroline.yost27@hotmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,8763f813-0fd1-448e-ae96-bd0f6be5d249,HR Generalist,2019-04-23,Active,32289,Hyderabad,Prefer not to say,29,24,Bachelors
4da024d6-6cf1-41f1-a37a-7b6b33912a9b,Ubaldo,Lebsack,orrin.pfeffer@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,526dd8a4-62c4-44d0-8e3b-c6005383a6e8,Content Writer,2022-06-08,Active,101477,Delhi,Prefer not to say,31,14,Diploma
bd508695-2de6-4c92-af4d-02a4ee535a1a,Vera,Heaney,alfred.bogan@yahoo.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,0a372f95-d7ee-49d9-a2df-e7ddf82290de,Software Engineer,2018-05-16,Active,39296,Bangalore,Female,33,18,PhD
c8c70739-739e-4af5-a740-3cdff11d0030,Alonzo,Kirlin,zachery15@gmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,3cd82c5e-529d-4500-8d52-deee030c1ea3,Senior Software Engineer,2019-04-01,Active,94350,Bangalore,Female,35,2,PhD
4539ff43-8eb1-470f-aef5-6008eae429a5,Stacey,Kub,ben46@gmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,40d6cd96-c5d0-4455-b009-0b0046dcb51b,Payroll Specialist,2024-10-05,Active,101496,Pune,Male,54,15,Diploma
8d09b0ad-4d02-4e87-bc0f-15a94bf8b13a,Keegan,Gulgowski,nicholas90@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,ce210808-0643-4154-b355-0f4fdb9309a7,Marketing Specialist,2015-08-24,Terminated,33792,Delhi,Non-Binary,23,2,Bachelors
a38f45ea-ee5d-46e5-94ee-d34f79c06891,Georgia,Jerde,leif10@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,630716e5-012e-462e-997f-4bddc29d22c6,Software Engineer,2016-07-19,Active,56568,Bangalore,Female,30,27,Masters
0c960f5a-c1ac-47a1-bbaa-2d44ba05ec61,Becky,Dietrich,nakia20@yahoo.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,543b70df-c750-4d2d-8b42-9ad31bebe5d1,Account Executive,2021-02-18,Active,93452,Mumbai,Male,51,26,PhD
395876ab-2b1f-4140-947a-8b2170e3411c,Brittany,Price,leonie.hoeger-smitham42@gmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,8a6cb659-c889-4932-ba72-818cd81574f2,HR Generalist,2018-09-16,Active,33981,Hyderabad,Male,49,13,PhD
f485b527-f05f-4867-b308-cbb8ff448ae9,Cletus,Schamberger,madeline15@yahoo.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,9c6389a2-f1aa-472a-a405-217b6094b685,Account Executive,2017-07-18,Active,115816,Mumbai,Non-Binary,47,13,Masters
0148c1af-b725-48f6-8cee-7de185653bcf,Kayli,Graham,albin_kassulke@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,a344149f-bc18-412b-940e-29c201e37a54,Software Engineer,2015-09-30,Active,77264,Bangalore,Prefer not to say,53,2,Bachelors
c564045b-b137-47d3-8574-1f0d7fa06604,Hillary,Watsica,concepcion96@gmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,7005687a-9bf2-49a1-ada1-97c42963f3ed,Senior Software Engineer,2018-03-04,Active,98911,Bangalore,Male,54,30,Bachelors
5246327d-4f18-4612-8b0d-c7d0f624b090,Leo,Emard,king_connelly38@yahoo.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,7e265d70-9188-4135-8f84-55b39076442e,Sales Representative,2015-12-15,Active,94032,Mumbai,Male,39,11,Bachelors
de805ca3-d313-488a-84d6-eade9deedf40,Nicolas,Shields,bruce9@hotmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,36f9d437-0f3f-4390-b929-2ead8cea5fb5,Payroll Specialist,2018-08-03,Active,46939,Pune,Female,44,2,PhD
58f961f7-a9e9-4ed2-973b-55fa9f8464d6,Braulio,Konopelski,katherine15@hotmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,93893360-8fd5-40d9-a827-3d8dc0d2f698,HR Generalist,2019-03-18,Active,55925,Hyderabad,Female,29,6,Bachelors
0fbcfd00-dbd8-4899-9926-85e23abfb5ab,Steven,McClure,lilliana.funk21@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,ddf2f671-973b-4de9-afc4-04e64c763b88,Content Writer,2020-08-14,Active,114885,Delhi,Non-Binary,48,10,Masters
9366bdd7-1827-4ab2-916d-a65852f3ebe3,Antoinette,Pollich,jakob_bailey18@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,555ee223-e3a0-411a-bd41-37eb57af5802,SEO Analyst,2015-12-18,Active,95485,Delhi,Female,32,23,Diploma
4656f8ec-ecbf-4dc9-8533-ff6b0854b65d,Domingo,Heller,lilly53@gmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,5ca802ef-bd45-459e-8fb9-c2b0ce1e03cc,HR Generalist,2024-05-26,Active,75799,Hyderabad,Non-Binary,42,16,PhD
14dc194c-c6fd-4333-88e2-f5d1bc353e54,Loretta,Frami,marian.mckenzie@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,d4ebadd9-8f6f-4097-bfeb-370bc1312ecf,Content Writer,2022-05-27,Active,97184,Delhi,Female,49,11,Bachelors
ef77c048-5b4a-4e5f-b9d2-ba3ea69769cb,Benjamin,Herman,sarah8@gmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,8565ea1d-4f56-4a49-b00a-1ff7618021be,Content Writer,2024-03-22,Active,100525,Delhi,Non-Binary,41,18,Bachelors
c2fa8e16-25d3-4067-ac23-d74e3d4553a1,George,Witting,jena.mccullough4@gmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,95fee654-165a-4426-8f15-5aa7615c5e52,Content Writer,2025-07-09,Active,101083,Delhi,Prefer not to say,33,4,Bachelors
555b0e4f-c9e5-47a3-8dcb-5a9a9c4354f1,Hailie,Sauer,clayton_boehm@gmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,f9bec295-192b-427e-b468-b90a36d3ed6e,Marketing Specialist,2020-04-04,Active,55616,Delhi,Male,38,18,Diploma
033f8ff3-b82a-45c9-905d-172af59fc7f9,Aditya,Greenholt,morton_bernhard65@gmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,c928550c-2338-463b-930a-29020041a190,Accountant,2017-02-01,Active,101667,Pune,Non-Binary,22,19,Diploma
692909c0-619b-472a-8e83-d0d087d3ca74,Lelia,McKenzie,patrick_champlin97@gmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,c3301c22-2b4b-4c7f-827f-90a886d47311,Sales Representative,2017-12-09,Active,31285,Mumbai,Female,29,9,Diploma
67d755bf-a43f-4276-8a1f-7f16122bca42,Roland,Gulgowski,bridget.huels84@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,75540a9f-e62c-4345-88b2-726080c8100d,SEO Analyst,2023-04-26,Terminated,39573,Delhi,Non-Binary,39,5,Diploma
db4394ce-6f13-48d7-9c8e-2ea258c2139b,Ashlee,Homenick,kolby69@gmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,a21c8a2b-18ab-4040-b6ca-9d87668287e2,Recruiter,2022-06-21,Active,49313,Hyderabad,Female,35,4,PhD
457db891-2d80-485a-8738-8972bfef538e,Mitchel,Howe,wayne.haley@hotmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,f29a8f01-0ea3-45f6-a563-5ab88bd21740,HR Generalist,2018-02-24,Active,62962,Hyderabad,Prefer not to say,33,24,Masters
e3b158c6-bbaf-4f54-aaa1-e033130068df,Cristina,Wuckert,alysa_russel@hotmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,b2876e84-60b7-4ebb-aa0a-3fbd7a27bca2,Recruiter,2021-09-09,Active,77686,Hyderabad,Non-Binary,60,3,Bachelors
6fa5733b-3cd1-4806-bdb8-f19eaf93272a,Jameson,Zulauf,jermaine6@yahoo.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,Payroll Specialist,2026-07-15,Active,112300,Pune,Prefer not to say,22,15,Masters
da8611d8-60b3-475e-9467-e6e03c28c3d3,Forrest,Bins,leonard_goodwin@gmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,254e5290-7c0b-4c32-a48f-ce956be85d4a,Accountant,2019-02-25,Active,105732,Pune,Male,40,30,Bachelors
da6918b9-e28a-4c9b-b4bf-be32befa86b5,Wade,McKenzie,betsy0@gmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,8763f813-0fd1-448e-ae96-bd0f6be5d249,Sales Representative,2020-05-04,Active,79164,Mumbai,Male,43,3,Diploma
82b76527-c935-4b6e-b277-9eb2318aa67e,Theron,Russel,denise.kris@yahoo.com,75f9e8f5-86bc-44b1-89e1-172996323318,526dd8a4-62c4-44d0-8e3b-c6005383a6e8,HR Generalist,2020-11-26,Active,84981,Hyderabad,Female,38,30,Bachelors
5599d60f-6518-4ae5-b5d8-bb3c47f1aba5,Iliana,Streich,fannie.stracke1@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,0a372f95-d7ee-49d9-a2df-e7ddf82290de,Senior Software Engineer,2017-02-27,Active,44207,Bangalore,Female,40,12,Bachelors
ae5aa971-692a-42b8-a193-5408b3914ae9,Ella,Brown,bradley21@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,3cd82c5e-529d-4500-8d52-deee030c1ea3,DevOps Engineer,2021-04-25,Terminated,100851,Bangalore,Male,25,21,PhD
c822b7e5-cd0d-48f8-8286-4b09bd12b1b1,Melanie,D'Amore,jaycee44@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,40d6cd96-c5d0-4455-b009-0b0046dcb51b,Senior Software Engineer,2021-12-04,Terminated,85964,Bangalore,Female,23,11,Masters
6ec8b880-8657-4261-aba3-0e9fea0e84ce,Rachael,Hammes,isom.doyle97@hotmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,ce210808-0643-4154-b355-0f4fdb9309a7,Sales Development Rep,2025-10-03,Active,78768,Mumbai,Non-Binary,30,8,Masters
4a92cb5c-6bb1-4cb3-8a41-599177ff596f,Tracy,Hintz,monte.mann55@yahoo.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,630716e5-012e-462e-997f-4bddc29d22c6,Sales Representative,2016-10-14,Terminated,48932,Mumbai,Female,37,4,Diploma
1ed7b98c-7e1e-48dc-a3b8-05c2e927db93,Hope,Aufderhar,bridget.nitzsche19@yahoo.com,75f9e8f5-86bc-44b1-89e1-172996323318,543b70df-c750-4d2d-8b42-9ad31bebe5d1,HR Business Partner,2015-12-20,Active,85304,Hyderabad,Prefer not to say,29,15,Diploma
eaa88430-0dfe-4c8b-88e7-006d4c186a37,Rogelio,Hilll,adalberto.hand@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,8a6cb659-c889-4932-ba72-818cd81574f2,DevOps Engineer,2019-06-02,Active,47496,Bangalore,Non-Binary,39,7,PhD
8ef1ecbd-3546-4c17-956b-cae06607d80a,Felicia,Kreiger,broderick.turner71@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,9c6389a2-f1aa-472a-a405-217b6094b685,Content Writer,2017-06-26,Active,119160,Delhi,Non-Binary,47,24,Bachelors
5fe2f125-6419-4f33-b6a6-2c2d8be35a3a,Unique,Monahan,elna.greenfelder42@hotmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,a344149f-bc18-412b-940e-29c201e37a54,HR Generalist,2018-11-25,Active,38234,Hyderabad,Prefer not to say,36,30,Masters
a929dc16-0c29-4b0d-9edd-93111b79ca8a,Lorraine,Towne,jerry_hickle72@hotmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,7005687a-9bf2-49a1-ada1-97c42963f3ed,Recruiter,2022-08-08,Active,83359,Hyderabad,Female,24,1,PhD
4db19165-70b3-4e7b-9ea5-4c8d8ae7e64d,Enos,Beatty,rita9@gmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,7e265d70-9188-4135-8f84-55b39076442e,Financial Analyst,2020-12-08,Active,74096,Pune,Non-Binary,57,30,Bachelors
8772a587-a814-4c40-9ffa-01f07a23e11a,Omar,Smith-Feil,hassie.ruecker@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,36f9d437-0f3f-4390-b929-2ead8cea5fb5,SEO Analyst,2022-08-27,Active,103867,Delhi,Female,49,19,Masters
13e6bfc3-3929-4f23-a54f-3f2bb2966312,Amelia,Johnson,olive_ullrich66@gmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,93893360-8fd5-40d9-a827-3d8dc0d2f698,Account Executive,2018-12-14,Active,40907,Mumbai,Prefer not to say,35,22,Bachelors
765aa0f5-1df7-4d13-b9a2-99c6ac1da22f,Kirk,Block,leona_kuphal@yahoo.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,ddf2f671-973b-4de9-afc4-04e64c763b88,QA Engineer,2015-12-05,Active,110002,Bangalore,Male,32,23,Diploma
96e871d5-f00c-404a-ad65-75765d43993e,Noel,Ortiz,jacinto23@gmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,555ee223-e3a0-411a-bd41-37eb57af5802,Recruiter,2019-11-07,Active,80227,Hyderabad,Female,24,2,Masters
21873b7c-9ad6-416e-8e19-cf9163cac91b,Ines,Cassin,irma.paucek@hotmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,5ca802ef-bd45-459e-8fb9-c2b0ce1e03cc,HR Generalist,2021-04-21,Active,96584,Hyderabad,Male,30,28,PhD
c3ba6d27-5250-4549-ad46-333b8f1907f5,Freddie,Nikolaus-Quigley,bertha69@gmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,d4ebadd9-8f6f-4097-bfeb-370bc1312ecf,HR Business Partner,2022-01-21,Active,107636,Hyderabad,Non-Binary,46,29,Masters
53a3e6bb-b2fc-4d1f-acfa-a053b6109c6d,Robyn,Zboncak,conrad75@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,8565ea1d-4f56-4a49-b00a-1ff7618021be,Marketing Specialist,2020-07-18,Terminated,35096,Delhi,Female,33,8,PhD
0bf63119-100d-47bd-ac30-c233e86a4ebf,Cicero,Johns,shayna2@hotmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,95fee654-165a-4426-8f15-5aa7615c5e52,HR Business Partner,2025-02-13,Active,76499,Hyderabad,Male,57,24,Bachelors
9280ccaf-2cd7-4890-bdd7-4e459a68703d,Raquel,Deckow,dominique.torp@yahoo.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,f9bec295-192b-427e-b468-b90a36d3ed6e,Sales Development Rep,2018-12-09,Terminated,73815,Mumbai,Prefer not to say,59,30,Bachelors
137b2a8e-ff95-441b-8784-ad3a73145ae4,Kyle,Strosin,giovani17@yahoo.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,c928550c-2338-463b-930a-29020041a190,Account Executive,2020-02-22,Active,113451,Mumbai,Female,54,17,PhD
ac1ebae7-118f-489c-8554-56261ef5acce,Damon,Huel,grant.fadel@gmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,c3301c22-2b4b-4c7f-827f-90a886d47311,Payroll Specialist,2019-08-27,Active,117003,Pune,Male,55,17,Diploma
009cc850-8d30-42f1-850b-93806566e3b3,Nona,Mitchell,jane63@yahoo.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,75540a9f-e62c-4345-88b2-726080c8100d,Senior Software Engineer,2024-10-13,Active,64712,Bangalore,Non-Binary,40,12,Bachelors
c3cb1bc2-b4bc-46a9-9d07-5af1a4286613,Charley,Heathcote,esperanza12@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,a21c8a2b-18ab-4040-b6ca-9d87668287e2,Content Writer,2023-01-10,Active,65655,Delhi,Prefer not to say,49,14,Masters
f2074da0-31ad-4f44-9f4e-6758c09dea0d,Norma,O'Connell,clara_wyman36@yahoo.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,f29a8f01-0ea3-45f6-a563-5ab88bd21740,Sales Representative,2019-12-14,Active,79851,Mumbai,Non-Binary,51,5,Bachelors
a629701d-206c-49d4-ac22-4d735603870f,Kevin,Stroman,magnus_gutkowski@hotmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,b2876e84-60b7-4ebb-aa0a-3fbd7a27bca2,Payroll Specialist,2016-07-06,Active,36177,Pune,Non-Binary,41,11,Masters
38cd41e0-bbef-40b4-b450-64a130a935de,Homer,Haley,mina99@hotmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,HR Business Partner,2026-06-15,Active,91959,Hyderabad,Prefer not to say,38,11,PhD
5cb81f28-5cf3-4fb8-b33f-548cb308ab3a,Enrique,Heidenreich,misty_nikolaus12@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,254e5290-7c0b-4c32-a48f-ce956be85d4a,SEO Analyst,2023-05-27,Active,105128,Delhi,Female,46,21,Bachelors
71bd1626-70a0-402f-b406-318f885ee411,Wade,Bayer,alessandro36@gmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,8763f813-0fd1-448e-ae96-bd0f6be5d249,Sales Representative,2018-04-23,Active,50683,Mumbai,Male,37,18,Masters
98172343-218d-4f1a-83d9-2dabdc2f94e3,Marvin,Gorczany,malcolm_schumm20@hotmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,526dd8a4-62c4-44d0-8e3b-c6005383a6e8,Recruiter,2017-01-26,Active,49780,Hyderabad,Non-Binary,53,30,Diploma
9cebedd9-c773-43b5-8ad3-aadb6e3b4684,Connie,Gleason,amie_erdman@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,0a372f95-d7ee-49d9-a2df-e7ddf82290de,Senior Software Engineer,2026-02-13,Active,86760,Bangalore,Prefer not to say,40,12,Diploma
bdab553e-38b0-4faf-bc1f-99a6f8c2139c,Christophe,Schmeler,moses_mayer13@hotmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,3cd82c5e-529d-4500-8d52-deee030c1ea3,Sales Representative,2025-05-14,Active,52862,Mumbai,Female,52,29,Bachelors
2c4cc94a-3a1f-4bf3-9849-4d4d083654aa,Hannah,Sporer,dora69@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,40d6cd96-c5d0-4455-b009-0b0046dcb51b,SEO Analyst,2019-07-30,Active,31529,Delhi,Prefer not to say,57,25,Masters
48368453-4748-494d-8134-d52273aff14a,Triston,Wunsch,ruthie_terry@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,ce210808-0643-4154-b355-0f4fdb9309a7,Software Engineer,2026-06-17,Active,45659,Bangalore,Female,44,15,Masters
